,filenames,split,group
2136,COCO_train2014_000000482596,train,0
2137,COCO_train2014_000000482748,train,0
2138,COCO_train2014_000000483487,train,0
2139,COCO_train2014_000000483496,train,0
2140,COCO_train2014_000000483699,train,0
2141,COCO_train2014_000000483757,train,0
2142,COCO_train2014_000000483952,train,0
2143,COCO_train2014_000000484593,valid,0
2144,COCO_train2014_000000484761,test,0
2145,COCO_train2014_000000485248,test,0
2146,COCO_train2014_000000485267,test,0
2147,COCO_train2014_000000485387,train,0
2148,COCO_train2014_000000485680,train,0
2149,COCO_train2014_000000485947,train,0
2150,COCO_train2014_000000486043,train,0
2151,COCO_train2014_000000486362,train,0
2152,COCO_train2014_000000486482,train,0
2153,COCO_train2014_000000486545,train,0
2154,COCO_train2014_000000486547,train,0
2155,COCO_train2014_000000486730,train,0
2156,COCO_train2014_000000486825,train,0
2157,COCO_train2014_000000487058,train,0
2158,COCO_train2014_000000487145,test,0
2159,COCO_train2014_000000487401,train,0
2160,COCO_train2014_000000487467,train,0
2161,COCO_train2014_000000487696,train,0
2162,COCO_train2014_000000487941,train,0
2163,COCO_train2014_000000488243,train,0
2164,COCO_train2014_000000488408,valid,0
2165,COCO_train2014_000000488488,valid,0
2166,COCO_train2014_000000488510,train,0
2167,COCO_train2014_000000488689,train,0
2168,COCO_train2014_000000488707,train,0
2169,COCO_train2014_000000488889,train,0
2170,COCO_train2014_000000488990,train,0
2171,COCO_train2014_000000489183,train,0
2172,COCO_train2014_000000489469,train,0
2173,COCO_train2014_000000489608,train,0
2174,COCO_train2014_000000490232,train,0
2175,COCO_train2014_000000490268,train,0
2176,COCO_train2014_000000490810,train,0
2177,COCO_train2014_000000490830,train,0
2178,COCO_train2014_000000491585,train,0
2179,COCO_train2014_000000491659,train,0
2180,COCO_train2014_000000491795,train,0
2181,COCO_train2014_000000492610,train,0
2182,COCO_train2014_000000493294,train,0
2183,COCO_train2014_000000493468,train,0
2184,COCO_train2014_000000493474,train,0
2185,COCO_train2014_000000493570,train,0
2186,COCO_train2014_000000493698,train,0
2187,COCO_train2014_000000493812,train,0
2188,COCO_train2014_000000494019,train,0
2189,COCO_train2014_000000494049,train,0
2190,COCO_train2014_000000494391,train,0
2191,COCO_train2014_000000494552,train,0
2192,COCO_train2014_000000494749,train,0
2193,COCO_train2014_000000495043,train,0
2194,COCO_train2014_000000495059,train,0
2195,COCO_train2014_000000495403,train,0
2196,COCO_train2014_000000495457,train,0
2197,COCO_train2014_000000495542,valid,0
2198,COCO_train2014_000000495665,train,0
2199,COCO_train2014_000000495722,train,0
2200,COCO_train2014_000000495840,train,0
2201,COCO_train2014_000000496059,train,0
2202,COCO_train2014_000000496269,train,0
2203,COCO_train2014_000000496673,train,0
2204,COCO_train2014_000000496793,train,0
2205,COCO_train2014_000000497591,train,0
2206,COCO_train2014_000000497592,train,0
2207,COCO_train2014_000000497622,train,0
2208,COCO_train2014_000000498371,train,0
2209,COCO_train2014_000000498525,test,0
2210,COCO_train2014_000000498795,train,0
2211,COCO_train2014_000000498969,train,0
2212,COCO_train2014_000000499339,train,0
2213,COCO_train2014_000000499623,train,0
2214,COCO_train2014_000000499799,train,0
2215,COCO_train2014_000000499952,train,0
2216,COCO_train2014_000000500135,valid,0
2217,COCO_train2014_000000500401,train,0
2218,COCO_train2014_000000500575,train,0
2219,COCO_train2014_000000500977,train,0
2220,COCO_train2014_000000501110,train,0
2221,COCO_train2014_000000501197,train,0
2222,COCO_train2014_000000501673,train,0
2223,COCO_train2014_000000502153,test,0
2224,COCO_train2014_000000502307,test,0
2225,COCO_train2014_000000502409,train,0
2226,COCO_train2014_000000502738,train,0
2227,COCO_train2014_000000503021,train,0
2228,COCO_train2014_000000503401,train,0
2229,COCO_train2014_000000503717,train,0
2230,COCO_train2014_000000504006,train,0
2231,COCO_train2014_000000504034,train,0
2232,COCO_train2014_000000504093,train,0
2233,COCO_train2014_000000504143,train,0
2234,COCO_train2014_000000504216,train,0
2235,COCO_train2014_000000504850,train,0
2236,COCO_train2014_000000505128,train,0
2237,COCO_train2014_000000505145,valid,0
2238,COCO_train2014_000000505264,train,0
2239,COCO_train2014_000000505347,train,0
2240,COCO_train2014_000000505420,valid,0
2241,COCO_train2014_000000505421,train,0
2242,COCO_train2014_000000505888,train,0
2243,COCO_train2014_000000505962,test,0
2244,COCO_train2014_000000506034,train,0
2245,COCO_train2014_000000506341,train,0
2246,COCO_train2014_000000506417,train,0
2247,COCO_train2014_000000506550,train,0
2248,COCO_train2014_000000506631,train,0
2249,COCO_train2014_000000506664,test,0
2250,COCO_train2014_000000506920,valid,0
2251,COCO_train2014_000000507195,valid,0
2252,COCO_train2014_000000507520,train,0
2253,COCO_train2014_000000507765,train,0
2254,COCO_train2014_000000507908,train,0
2255,COCO_train2014_000000507996,train,0
2256,COCO_train2014_000000508055,train,0
2257,COCO_train2014_000000508192,train,0
2258,COCO_train2014_000000508269,train,0
2259,COCO_train2014_000000508557,train,0
2260,COCO_train2014_000000508606,train,0
2261,COCO_train2014_000000508923,train,0
2262,COCO_train2014_000000509367,train,0
2263,COCO_train2014_000000509587,train,0
2264,COCO_train2014_000000509915,train,0
2265,COCO_train2014_000000510167,test,0
2266,COCO_train2014_000000510239,train,0
2267,COCO_train2014_000000510264,train,0
2268,COCO_train2014_000000510387,train,0
2269,COCO_train2014_000000510423,train,0
2270,COCO_train2014_000000510534,train,0
2271,COCO_train2014_000000510536,train,0
2272,COCO_train2014_000000510611,train,0
2273,COCO_train2014_000000510665,train,0
2274,COCO_train2014_000000510910,train,0
2275,COCO_train2014_000000511121,train,0
2276,COCO_train2014_000000511508,train,0
2277,COCO_train2014_000000512152,test,0
2278,COCO_train2014_000000512948,train,0
2279,COCO_train2014_000000513199,train,0
2280,COCO_train2014_000000514393,train,0
2281,COCO_train2014_000000514839,train,0
2282,COCO_train2014_000000514846,train,0
2283,COCO_train2014_000000514871,train,0
2284,COCO_train2014_000000514888,train,0
2285,COCO_train2014_000000514939,train,0
2286,COCO_train2014_000000515390,train,0
2287,COCO_train2014_000000516190,train,0
2288,COCO_train2014_000000516319,test,0
2289,COCO_train2014_000000516344,train,0
2290,COCO_train2014_000000516365,train,0
2291,COCO_train2014_000000517246,train,0
2292,COCO_train2014_000000517305,train,0
2293,COCO_train2014_000000517313,train,0
2294,COCO_train2014_000000517468,train,0
2295,COCO_train2014_000000517508,valid,0
2296,COCO_train2014_000000518245,train,0
2297,COCO_train2014_000000518416,train,0
2298,COCO_train2014_000000518462,train,0
2299,COCO_train2014_000000518522,train,0
2300,COCO_train2014_000000518548,train,0
2301,COCO_train2014_000000518555,valid,0
2302,COCO_train2014_000000518819,train,0
2303,COCO_train2014_000000519510,train,0
2304,COCO_train2014_000000519713,train,0
2305,COCO_train2014_000000520005,train,0
2306,COCO_train2014_000000520321,train,0
2307,COCO_train2014_000000520674,train,0
2308,COCO_train2014_000000520758,train,0
2309,COCO_train2014_000000521865,test,0
2310,COCO_train2014_000000522228,train,0
2311,COCO_train2014_000000522350,train,0
2312,COCO_train2014_000000522487,train,0
2313,COCO_train2014_000000522946,train,0
2314,COCO_train2014_000000523037,train,0
2315,COCO_train2014_000000523199,train,0
2316,COCO_train2014_000000523224,train,0
2317,COCO_train2014_000000523273,train,0
2318,COCO_train2014_000000523306,train,0
2319,COCO_train2014_000000523344,test,0
2320,COCO_train2014_000000523349,train,0
2321,COCO_train2014_000000523357,train,0
2322,COCO_train2014_000000523553,train,0
2323,COCO_train2014_000000523753,train,0
2324,COCO_train2014_000000523988,train,0
2325,COCO_train2014_000000524189,valid,0
2326,COCO_train2014_000000524255,test,0
2327,COCO_train2014_000000524366,train,0
2328,COCO_train2014_000000524525,train,0
2329,COCO_train2014_000000524773,train,0
2330,COCO_train2014_000000524816,train,0
2331,COCO_train2014_000000525075,train,0
2332,COCO_train2014_000000525124,train,0
2333,COCO_train2014_000000525391,train,0
2334,COCO_train2014_000000525549,test,0
2335,COCO_train2014_000000525591,valid,0
2336,COCO_train2014_000000526301,test,0
2337,COCO_train2014_000000526958,train,0
2338,COCO_train2014_000000527637,train,0
2339,COCO_train2014_000000528345,train,0
2340,COCO_train2014_000000528452,valid,0
2341,COCO_train2014_000000528906,test,0
2342,COCO_train2014_000000529310,test,0
2343,COCO_train2014_000000529545,train,0
2344,COCO_train2014_000000529645,train,0
2345,COCO_train2014_000000530076,train,0
2346,COCO_train2014_000000530127,train,0
2347,COCO_train2014_000000530535,train,0
2348,COCO_train2014_000000530686,train,0
2349,COCO_train2014_000000530743,train,0
2350,COCO_train2014_000000531333,train,0
2351,COCO_train2014_000000531659,train,0
2352,COCO_train2014_000000531730,test,0
2353,COCO_train2014_000000531814,valid,0
2354,COCO_train2014_000000532147,test,0
2355,COCO_train2014_000000532605,train,0
2356,COCO_train2014_000000532627,train,0
2357,COCO_train2014_000000533054,valid,0
2358,COCO_train2014_000000533134,train,0
2359,COCO_train2014_000000533250,train,0
2360,COCO_train2014_000000533670,train,0
2361,COCO_train2014_000000533739,train,0
2362,COCO_train2014_000000533807,train,0
2363,COCO_train2014_000000534034,train,0
2364,COCO_train2014_000000534065,train,0
2365,COCO_train2014_000000534195,train,0
2366,COCO_train2014_000000534443,train,0
2367,COCO_train2014_000000535042,train,0
2368,COCO_train2014_000000535592,train,0
2369,COCO_train2014_000000535871,train,0
2370,COCO_train2014_000000535899,train,0
2371,COCO_train2014_000000536241,train,0
2372,COCO_train2014_000000536419,train,0
2373,COCO_train2014_000000536728,valid,0
2374,COCO_train2014_000000536776,test,0
2375,COCO_train2014_000000537097,train,0
2376,COCO_train2014_000000537235,train,0
2377,COCO_train2014_000000537390,train,0
2378,COCO_train2014_000000537608,valid,0
2379,COCO_train2014_000000537968,train,0
2380,COCO_train2014_000000537996,train,0
2381,COCO_train2014_000000538007,test,0
2382,COCO_train2014_000000538182,train,0
2383,COCO_train2014_000000538190,train,0
2384,COCO_train2014_000000539247,train,0
2385,COCO_train2014_000000539358,train,0
2386,COCO_train2014_000000539378,valid,0
2387,COCO_train2014_000000539977,valid,0
2388,COCO_train2014_000000540146,train,0
2389,COCO_train2014_000000540439,train,0
2390,COCO_train2014_000000540899,train,0
2391,COCO_train2014_000000540988,train,0
2392,COCO_train2014_000000541050,valid,0
2393,COCO_train2014_000000541529,train,0
2394,COCO_train2014_000000541531,train,0
2395,COCO_train2014_000000541832,train,0
2396,COCO_train2014_000000542033,train,0
2397,COCO_train2014_000000542450,train,0
2398,COCO_train2014_000000542452,train,0
2399,COCO_train2014_000000542506,train,0
2400,COCO_train2014_000000543310,train,0
2401,COCO_train2014_000000543371,train,0
2402,COCO_train2014_000000543392,train,0
2403,COCO_train2014_000000543407,train,0
2404,COCO_train2014_000000543911,train,0
2405,COCO_train2014_000000543996,train,0
2406,COCO_train2014_000000544035,train,0
2407,COCO_train2014_000000544188,train,0
2408,COCO_train2014_000000544220,train,0
2409,COCO_train2014_000000544561,test,0
2410,COCO_train2014_000000544649,train,0
2411,COCO_train2014_000000545072,train,0
2412,COCO_train2014_000000545329,test,0
2413,COCO_train2014_000000545351,train,0
2414,COCO_train2014_000000545538,train,0
2415,COCO_train2014_000000545675,train,0
2416,COCO_train2014_000000545793,train,0
2417,COCO_train2014_000000545841,valid,0
2418,COCO_train2014_000000545874,train,0
2419,COCO_train2014_000000545950,train,0
2420,COCO_train2014_000000546002,test,0
2421,COCO_train2014_000000546058,train,0
2422,COCO_train2014_000000546140,train,0
2423,COCO_train2014_000000546295,valid,0
2424,COCO_train2014_000000546690,train,0
2425,COCO_train2014_000000546693,train,0
2426,COCO_train2014_000000546739,train,0
2427,COCO_train2014_000000547089,train,0
2428,COCO_train2014_000000547247,train,0
2429,COCO_train2014_000000547846,train,0
2430,COCO_train2014_000000547960,train,0
2431,COCO_train2014_000000548168,train,0
2432,COCO_train2014_000000548544,train,0
2433,COCO_train2014_000000548597,train,0
2434,COCO_train2014_000000548636,train,0
2435,COCO_train2014_000000548893,train,0
2436,COCO_train2014_000000549301,train,0
2437,COCO_train2014_000000549471,test,0
2438,COCO_train2014_000000549506,train,0
2439,COCO_train2014_000000549536,valid,0
2440,COCO_train2014_000000550147,valid,0
2441,COCO_train2014_000000550534,train,0
2442,COCO_train2014_000000550555,train,0
2443,COCO_train2014_000000550624,train,0
2444,COCO_train2014_000000551050,train,0
2445,COCO_train2014_000000551099,train,0
2446,COCO_train2014_000000551515,train,0
2447,COCO_train2014_000000551553,train,0
2448,COCO_train2014_000000551661,train,0
2449,COCO_train2014_000000551679,train,0
2450,COCO_train2014_000000551701,train,0
2451,COCO_train2014_000000551793,test,0
2452,COCO_train2014_000000551840,train,0
2453,COCO_train2014_000000552149,train,0
2454,COCO_train2014_000000552589,train,0
2455,COCO_train2014_000000552721,train,0
2456,COCO_train2014_000000553184,train,0
2457,COCO_train2014_000000553271,test,0
2458,COCO_train2014_000000553503,train,0
2459,COCO_train2014_000000553505,train,0
2460,COCO_train2014_000000553774,train,0
2461,COCO_train2014_000000553851,train,0
2462,COCO_train2014_000000554098,test,0
2463,COCO_train2014_000000554171,train,0
2464,COCO_train2014_000000554310,train,0
2465,COCO_train2014_000000554778,train,0
2466,COCO_train2014_000000554992,train,0
2467,COCO_train2014_000000555143,valid,0
2468,COCO_train2014_000000555206,train,0
2469,COCO_train2014_000000555254,train,0
2470,COCO_train2014_000000555307,train,0
2471,COCO_train2014_000000555534,train,0
2472,COCO_train2014_000000556622,train,0
2473,COCO_train2014_000000557118,train,0
2474,COCO_train2014_000000557119,train,0
2475,COCO_train2014_000000557251,train,0
2476,COCO_train2014_000000557263,train,0
2477,COCO_train2014_000000557860,train,0
2478,COCO_train2014_000000558020,train,0
2479,COCO_train2014_000000558031,train,0
2480,COCO_train2014_000000558291,test,0
2481,COCO_train2014_000000558412,valid,0
2482,COCO_train2014_000000558475,train,0
2483,COCO_train2014_000000559039,train,0
2484,COCO_train2014_000000559271,train,0
2485,COCO_train2014_000000559525,train,0
2486,COCO_train2014_000000559747,train,0
2487,COCO_train2014_000000559754,test,0
2488,COCO_train2014_000000559760,train,0
2489,COCO_train2014_000000559891,train,0
2490,COCO_train2014_000000560020,test,0
2491,COCO_train2014_000000560359,train,0
2492,COCO_train2014_000000560629,valid,0
2493,COCO_train2014_000000560885,test,0
2494,COCO_train2014_000000560943,train,0
2495,COCO_train2014_000000561203,train,0
2496,COCO_train2014_000000561352,train,0
2497,COCO_train2014_000000561545,train,0
2498,COCO_train2014_000000562174,train,0
2499,COCO_train2014_000000562317,train,0
2500,COCO_train2014_000000562389,train,0
2501,COCO_train2014_000000562461,train,0
2502,COCO_train2014_000000562596,train,0
2503,COCO_train2014_000000562804,train,0
2504,COCO_train2014_000000562911,test,0
2505,COCO_train2014_000000563062,train,0
2506,COCO_train2014_000000563396,train,0
2507,COCO_train2014_000000563488,train,0
2508,COCO_train2014_000000563578,train,0
2509,COCO_train2014_000000564339,train,0
2510,COCO_train2014_000000564580,train,0
2511,COCO_train2014_000000564762,train,0
2512,COCO_train2014_000000565444,train,0
2513,COCO_train2014_000000565514,train,0
2514,COCO_train2014_000000565612,train,0
2515,COCO_train2014_000000565740,train,0
2516,COCO_train2014_000000565769,train,0
2517,COCO_train2014_000000565939,train,0
2518,COCO_train2014_000000565979,train,0
2519,COCO_train2014_000000566331,train,0
2520,COCO_train2014_000000566419,test,0
2521,COCO_train2014_000000566598,train,0
2522,COCO_train2014_000000567827,valid,0
2523,COCO_train2014_000000568237,train,0
2524,COCO_train2014_000000568311,valid,0
2525,COCO_train2014_000000568420,train,0
2526,COCO_train2014_000000568455,train,0
2527,COCO_train2014_000000568884,train,0
2528,COCO_train2014_000000569062,train,0
2529,COCO_train2014_000000569253,train,0
2530,COCO_train2014_000000569261,train,0
2531,COCO_train2014_000000569347,train,0
2532,COCO_train2014_000000569613,valid,0
2533,COCO_train2014_000000569838,valid,0
2534,COCO_train2014_000000569867,train,0
2535,COCO_train2014_000000570343,train,0
2536,COCO_train2014_000000570458,train,0
2537,COCO_train2014_000000570742,train,0
2538,COCO_train2014_000000571245,train,0
2539,COCO_train2014_000000571563,test,0
2540,COCO_train2014_000000571709,train,0
2541,COCO_train2014_000000571850,train,0
2542,COCO_train2014_000000571953,train,0
2543,COCO_train2014_000000571964,train,0
2544,COCO_train2014_000000572348,train,0
2545,COCO_train2014_000000573241,train,0
2546,COCO_train2014_000000573284,train,0
2547,COCO_train2014_000000573529,train,0
2548,COCO_train2014_000000573546,train,0
2549,COCO_train2014_000000574114,train,0
2550,COCO_train2014_000000574152,train,0
2551,COCO_train2014_000000574299,train,0
2552,COCO_train2014_000000574599,train,0
2553,COCO_train2014_000000575040,test,0
2554,COCO_train2014_000000575052,test,0
2555,COCO_train2014_000000575590,valid,0
2556,COCO_train2014_000000575753,test,0
2557,COCO_train2014_000000575997,test,0
2558,COCO_train2014_000000576622,train,0
2559,COCO_train2014_000000577343,train,0
2560,COCO_train2014_000000577653,train,0
2561,COCO_train2014_000000578103,train,0
2562,COCO_train2014_000000578482,train,0
2563,COCO_train2014_000000578620,train,0
2564,COCO_train2014_000000578770,train,0
2565,COCO_train2014_000000578841,valid,0
2566,COCO_train2014_000000579095,train,0
2567,COCO_train2014_000000579213,train,0
2568,COCO_train2014_000000579271,train,0
2569,COCO_train2014_000000579787,train,0
2570,COCO_train2014_000000579920,test,0
2571,COCO_train2014_000000580142,train,0
2572,COCO_train2014_000000580549,train,0
2573,COCO_train2014_000000580732,train,0
2574,COCO_train2014_000000580849,train,0
2575,COCO_train2014_000000581009,train,0
2576,COCO_train2014_000000581605,train,0
