,filenames,split,group
2130,COCO_train2014_000000359860,train,0
2131,COCO_train2014_000000359996,train,0
2132,COCO_train2014_000000360002,train,0
2133,COCO_train2014_000000360053,train,0
2134,COCO_train2014_000000360110,train,0
2135,COCO_train2014_000000360283,valid,0
2136,COCO_train2014_000000360396,train,0
2137,COCO_train2014_000000360424,train,0
2138,COCO_train2014_000000360461,train,0
2139,COCO_train2014_000000360605,train,0
2140,COCO_train2014_000000361009,train,0
2141,COCO_train2014_000000361059,train,0
2142,COCO_train2014_000000361120,valid,0
2143,COCO_train2014_000000361291,train,0
2144,COCO_train2014_000000361460,test,0
2145,COCO_train2014_000000361477,train,0
2146,COCO_train2014_000000361512,train,0
2147,COCO_train2014_000000361516,train,0
2148,COCO_train2014_000000361844,test,0
2149,COCO_train2014_000000362031,train,0
2150,COCO_train2014_000000362131,train,0
2151,COCO_train2014_000000362140,train,0
2152,COCO_train2014_000000362151,train,0
2153,COCO_train2014_000000362604,test,0
2154,COCO_train2014_000000362879,train,0
2155,COCO_train2014_000000363257,test,0
2156,COCO_train2014_000000363848,train,0
2157,COCO_train2014_000000363947,train,0
2158,COCO_train2014_000000363969,test,0
2159,COCO_train2014_000000364237,train,0
2160,COCO_train2014_000000364252,train,0
2161,COCO_train2014_000000364400,train,0
2162,COCO_train2014_000000364937,train,0
2163,COCO_train2014_000000364941,train,0
2164,COCO_train2014_000000364953,train,0
2165,COCO_train2014_000000364959,train,0
2166,COCO_train2014_000000365021,test,0
2167,COCO_train2014_000000365030,train,0
2168,COCO_train2014_000000365527,valid,0
2169,COCO_train2014_000000365659,train,0
2170,COCO_train2014_000000365728,train,0
2171,COCO_train2014_000000365775,train,0
2172,COCO_train2014_000000365934,train,0
2173,COCO_train2014_000000366150,train,0
2174,COCO_train2014_000000366153,train,0
2175,COCO_train2014_000000366173,train,0
2176,COCO_train2014_000000366717,train,0
2177,COCO_train2014_000000366770,train,0
2178,COCO_train2014_000000366863,test,0
2179,COCO_train2014_000000367171,train,0
2180,COCO_train2014_000000367259,train,0
2181,COCO_train2014_000000367409,train,0
2182,COCO_train2014_000000367471,valid,0
2183,COCO_train2014_000000367554,test,0
2184,COCO_train2014_000000367641,train,0
2185,COCO_train2014_000000367763,valid,0
2186,COCO_train2014_000000367969,train,0
2187,COCO_train2014_000000368060,train,0
2188,COCO_train2014_000000368066,valid,0
2189,COCO_train2014_000000368084,train,0
2190,COCO_train2014_000000368087,train,0
2191,COCO_train2014_000000368248,train,0
2192,COCO_train2014_000000368368,train,0
2193,COCO_train2014_000000368421,train,0
2194,COCO_train2014_000000368474,valid,0
2195,COCO_train2014_000000368475,valid,0
2196,COCO_train2014_000000368833,train,0
2197,COCO_train2014_000000369036,train,0
2198,COCO_train2014_000000369202,train,0
2199,COCO_train2014_000000369267,train,0
2200,COCO_train2014_000000369333,train,0
2201,COCO_train2014_000000369338,test,0
2202,COCO_train2014_000000369446,train,0
2203,COCO_train2014_000000369452,train,0
2204,COCO_train2014_000000369496,train,0
2205,COCO_train2014_000000369521,train,0
2206,COCO_train2014_000000369567,valid,0
2207,COCO_train2014_000000369603,test,0
2208,COCO_train2014_000000369777,valid,0
2209,COCO_train2014_000000369859,train,0
2210,COCO_train2014_000000369920,train,0
2211,COCO_train2014_000000369961,valid,0
2212,COCO_train2014_000000369976,train,0
2213,COCO_train2014_000000370505,valid,0
2214,COCO_train2014_000000370512,train,0
2215,COCO_train2014_000000370624,train,0
2216,COCO_train2014_000000370738,train,0
2217,COCO_train2014_000000370851,train,0
2218,COCO_train2014_000000371090,train,0
2219,COCO_train2014_000000371703,test,0
2220,COCO_train2014_000000371735,test,0
2221,COCO_train2014_000000371874,train,0
2222,COCO_train2014_000000372020,train,0
2223,COCO_train2014_000000372058,train,0
2224,COCO_train2014_000000372130,train,0
2225,COCO_train2014_000000372182,train,0
2226,COCO_train2014_000000373077,test,0
2227,COCO_train2014_000000373267,train,0
2228,COCO_train2014_000000373482,test,0
2229,COCO_train2014_000000373509,train,0
2230,COCO_train2014_000000373716,train,0
2231,COCO_train2014_000000373758,train,0
2232,COCO_train2014_000000373964,train,0
2233,COCO_train2014_000000374005,train,0
2234,COCO_train2014_000000374248,train,0
2235,COCO_train2014_000000374431,test,0
2236,COCO_train2014_000000374885,test,0
2237,COCO_train2014_000000375080,train,0
2238,COCO_train2014_000000375129,train,0
2239,COCO_train2014_000000375153,valid,0
2240,COCO_train2014_000000375186,test,0
2241,COCO_train2014_000000375321,train,0
2242,COCO_train2014_000000375325,train,0
2243,COCO_train2014_000000375486,train,0
2244,COCO_train2014_000000375575,test,0
2245,COCO_train2014_000000375709,test,0
2246,COCO_train2014_000000375750,test,0
2247,COCO_train2014_000000376224,valid,0
2248,COCO_train2014_000000376258,valid,0
2249,COCO_train2014_000000376558,valid,0
2250,COCO_train2014_000000376701,train,0
2251,COCO_train2014_000000376715,test,0
2252,COCO_train2014_000000377015,test,0
2253,COCO_train2014_000000377055,train,0
2254,COCO_train2014_000000377213,train,0
2255,COCO_train2014_000000377278,test,0
2256,COCO_train2014_000000377647,train,0
2257,COCO_train2014_000000377666,test,0
2258,COCO_train2014_000000377926,test,0
2259,COCO_train2014_000000378024,train,0
2260,COCO_train2014_000000378638,valid,0
2261,COCO_train2014_000000378711,train,0
2262,COCO_train2014_000000378747,test,0
2263,COCO_train2014_000000378872,train,0
2264,COCO_train2014_000000378929,train,0
2265,COCO_train2014_000000379498,test,0
2266,COCO_train2014_000000379520,train,0
2267,COCO_train2014_000000379613,train,0
2268,COCO_train2014_000000379781,train,0
2269,COCO_train2014_000000380271,train,0
2270,COCO_train2014_000000380474,test,0
2271,COCO_train2014_000000380522,train,0
2272,COCO_train2014_000000380591,train,0
2273,COCO_train2014_000000380715,valid,0
2274,COCO_train2014_000000380750,valid,0
2275,COCO_train2014_000000381128,train,0
2276,COCO_train2014_000000381216,test,0
2277,COCO_train2014_000000381238,train,0
2278,COCO_train2014_000000381333,test,0
2279,COCO_train2014_000000381334,test,0
2280,COCO_train2014_000000381433,valid,0
2281,COCO_train2014_000000381457,valid,0
2282,COCO_train2014_000000381547,train,0
2283,COCO_train2014_000000381694,train,0
2284,COCO_train2014_000000381967,train,0
2285,COCO_train2014_000000382058,train,0
2286,COCO_train2014_000000382080,train,0
2287,COCO_train2014_000000382664,train,0
2288,COCO_train2014_000000382789,test,0
2289,COCO_train2014_000000382947,train,0
2290,COCO_train2014_000000383452,test,0
2291,COCO_train2014_000000383564,train,0
2292,COCO_train2014_000000383699,train,0
2293,COCO_train2014_000000384422,train,0
2294,COCO_train2014_000000384499,train,0
2295,COCO_train2014_000000384605,train,0
2296,COCO_train2014_000000385601,train,0
2297,COCO_train2014_000000385653,train,0
2298,COCO_train2014_000000385661,valid,0
2299,COCO_train2014_000000385728,train,0
2300,COCO_train2014_000000385863,train,0
2301,COCO_train2014_000000385980,train,0
2302,COCO_train2014_000000386185,valid,0
2303,COCO_train2014_000000386272,train,0
2304,COCO_train2014_000000386401,train,0
2305,COCO_train2014_000000386504,test,0
2306,COCO_train2014_000000386537,test,0
2307,COCO_train2014_000000386580,train,0
2308,COCO_train2014_000000386724,valid,0
2309,COCO_train2014_000000387048,test,0
2310,COCO_train2014_000000387358,train,0
2311,COCO_train2014_000000387441,train,0
2312,COCO_train2014_000000387529,train,0
2313,COCO_train2014_000000387666,valid,0
2314,COCO_train2014_000000387901,train,0
2315,COCO_train2014_000000388117,test,0
2316,COCO_train2014_000000388149,train,0
2317,COCO_train2014_000000388179,train,0
2318,COCO_train2014_000000388382,test,0
2319,COCO_train2014_000000388696,train,0
2320,COCO_train2014_000000388805,train,0
2321,COCO_train2014_000000388847,train,0
2322,COCO_train2014_000000388894,valid,0
2323,COCO_train2014_000000389031,train,0
2324,COCO_train2014_000000389352,train,0
2325,COCO_train2014_000000389760,valid,0
2326,COCO_train2014_000000389770,train,0
2327,COCO_train2014_000000390120,train,0
2328,COCO_train2014_000000390269,train,0
2329,COCO_train2014_000000390423,valid,0
2330,COCO_train2014_000000390515,train,0
2331,COCO_train2014_000000390879,train,0
2332,COCO_train2014_000000390935,train,0
2333,COCO_train2014_000000390969,train,0
2334,COCO_train2014_000000391254,train,0
2335,COCO_train2014_000000391374,test,0
2336,COCO_train2014_000000391821,valid,0
2337,COCO_train2014_000000391976,train,0
2338,COCO_train2014_000000392028,train,0
2339,COCO_train2014_000000392111,train,0
2340,COCO_train2014_000000392326,valid,0
2341,COCO_train2014_000000392606,train,0
2342,COCO_train2014_000000393029,train,0
2343,COCO_train2014_000000393036,test,0
2344,COCO_train2014_000000393480,train,0
2345,COCO_train2014_000000393634,train,0
2346,COCO_train2014_000000393664,train,0
2347,COCO_train2014_000000393826,train,0
2348,COCO_train2014_000000393852,train,0
2349,COCO_train2014_000000394071,test,0
2350,COCO_train2014_000000394210,test,0
2351,COCO_train2014_000000394286,train,0
2352,COCO_train2014_000000394325,train,0
2353,COCO_train2014_000000394480,train,0
2354,COCO_train2014_000000394572,train,0
2355,COCO_train2014_000000394896,train,0
2356,COCO_train2014_000000395040,train,0
2357,COCO_train2014_000000395426,train,0
2358,COCO_train2014_000000395933,test,0
2359,COCO_train2014_000000395958,test,0
2360,COCO_train2014_000000396004,train,0
2361,COCO_train2014_000000396106,train,0
2362,COCO_train2014_000000396380,train,0
2363,COCO_train2014_000000396638,valid,0
2364,COCO_train2014_000000396765,train,0
2365,COCO_train2014_000000396793,train,0
2366,COCO_train2014_000000396871,train,0
2367,COCO_train2014_000000397163,train,0
2368,COCO_train2014_000000397207,train,0
2369,COCO_train2014_000000397569,train,0
2370,COCO_train2014_000000397582,valid,0
2371,COCO_train2014_000000397759,train,0
2372,COCO_train2014_000000397893,test,0
2373,COCO_train2014_000000397987,train,0
2374,COCO_train2014_000000398279,train,0
2375,COCO_train2014_000000398289,train,0
2376,COCO_train2014_000000398367,train,0
2377,COCO_train2014_000000398463,test,0
2378,COCO_train2014_000000398544,train,0
2379,COCO_train2014_000000398571,train,0
2380,COCO_train2014_000000398609,valid,0
2381,COCO_train2014_000000398834,test,0
2382,COCO_train2014_000000399064,train,0
2383,COCO_train2014_000000399250,train,0
2384,COCO_train2014_000000399354,train,0
2385,COCO_train2014_000000399432,train,0
2386,COCO_train2014_000000399973,train,0
2387,COCO_train2014_000000400241,train,0
2388,COCO_train2014_000000400398,valid,0
2389,COCO_train2014_000000400405,train,0
2390,COCO_train2014_000000400602,valid,0
2391,COCO_train2014_000000400706,train,0
2392,COCO_train2014_000000400861,train,0
2393,COCO_train2014_000000400940,train,0
2394,COCO_train2014_000000401147,train,0
2395,COCO_train2014_000000401167,train,0
2396,COCO_train2014_000000401286,train,0
2397,COCO_train2014_000000401780,test,0
2398,COCO_train2014_000000401884,train,0
2399,COCO_train2014_000000401977,train,0
2400,COCO_train2014_000000402143,train,0
2401,COCO_train2014_000000402167,valid,0
2402,COCO_train2014_000000402177,test,0
2403,COCO_train2014_000000402228,test,0
2404,COCO_train2014_000000402287,train,0
2405,COCO_train2014_000000402332,valid,0
2406,COCO_train2014_000000402406,train,0
2407,COCO_train2014_000000402505,train,0
2408,COCO_train2014_000000402833,valid,0
2409,COCO_train2014_000000403474,valid,0
2410,COCO_train2014_000000403813,train,0
2411,COCO_train2014_000000404131,train,0
2412,COCO_train2014_000000404159,train,0
2413,COCO_train2014_000000404163,train,0
2414,COCO_train2014_000000404565,valid,0
2415,COCO_train2014_000000404698,train,0
2416,COCO_train2014_000000404823,train,0
2417,COCO_train2014_000000404933,train,0
2418,COCO_train2014_000000405136,valid,0
2419,COCO_train2014_000000405312,train,0
2420,COCO_train2014_000000405628,test,0
2421,COCO_train2014_000000406047,train,0
2422,COCO_train2014_000000406233,valid,0
2423,COCO_train2014_000000406376,valid,0
2424,COCO_train2014_000000406445,train,0
2425,COCO_train2014_000000406535,train,0
2426,COCO_train2014_000000406784,train,0
2427,COCO_train2014_000000406867,train,0
2428,COCO_train2014_000000407065,train,0
2429,COCO_train2014_000000407131,train,0
2430,COCO_train2014_000000407246,test,0
2431,COCO_train2014_000000407377,train,0
2432,COCO_train2014_000000407381,train,0
2433,COCO_train2014_000000407522,train,0
2434,COCO_train2014_000000407845,train,0
2435,COCO_train2014_000000408139,train,0
2436,COCO_train2014_000000408190,train,0
2437,COCO_train2014_000000408328,train,0
2438,COCO_train2014_000000408800,train,0
2439,COCO_train2014_000000409208,train,0
2440,COCO_train2014_000000409226,test,0
2441,COCO_train2014_000000409262,test,0
2442,COCO_train2014_000000409510,train,0
2443,COCO_train2014_000000409591,train,0
2444,COCO_train2014_000000409628,train,0
2445,COCO_train2014_000000409706,test,0
2446,COCO_train2014_000000410343,test,0
2447,COCO_train2014_000000410498,train,0
2448,COCO_train2014_000000410667,train,0
2449,COCO_train2014_000000410710,train,0
2450,COCO_train2014_000000410750,valid,0
2451,COCO_train2014_000000410755,test,0
2452,COCO_train2014_000000410774,valid,0
2453,COCO_train2014_000000411061,train,0
2454,COCO_train2014_000000411441,train,0
2455,COCO_train2014_000000411505,train,0
2456,COCO_train2014_000000411629,train,0
2457,COCO_train2014_000000411885,valid,0
2458,COCO_train2014_000000412195,train,0
2459,COCO_train2014_000000412200,valid,0
2460,COCO_train2014_000000412238,test,0
2461,COCO_train2014_000000412657,train,0
2462,COCO_train2014_000000412734,valid,0
2463,COCO_train2014_000000412830,valid,0
2464,COCO_train2014_000000413217,test,0
2465,COCO_train2014_000000413360,train,0
2466,COCO_train2014_000000413382,train,0
2467,COCO_train2014_000000413391,train,0
2468,COCO_train2014_000000413560,test,0
2469,COCO_train2014_000000414046,train,0
2470,COCO_train2014_000000414492,train,0
2471,COCO_train2014_000000414588,train,0
2472,COCO_train2014_000000414849,train,0
2473,COCO_train2014_000000414923,train,0
2474,COCO_train2014_000000414989,train,0
2475,COCO_train2014_000000414999,train,0
2476,COCO_train2014_000000415109,train,0
2477,COCO_train2014_000000415370,train,0
2478,COCO_train2014_000000415396,train,0
2479,COCO_train2014_000000415458,train,0
2480,COCO_train2014_000000415533,train,0
2481,COCO_train2014_000000415822,valid,0
2482,COCO_train2014_000000415918,test,0
2483,COCO_train2014_000000415925,train,0
2484,COCO_train2014_000000415944,train,0
2485,COCO_train2014_000000416303,valid,0
2486,COCO_train2014_000000416477,train,0
2487,COCO_train2014_000000416482,train,0
2488,COCO_train2014_000000416603,train,0
2489,COCO_train2014_000000416644,train,0
2490,COCO_train2014_000000416653,train,0
2491,COCO_train2014_000000416843,train,0
2492,COCO_train2014_000000417160,train,0
2493,COCO_train2014_000000417369,train,0
2494,COCO_train2014_000000417556,test,0
2495,COCO_train2014_000000417570,test,0
2496,COCO_train2014_000000417571,train,0
2497,COCO_train2014_000000417607,train,0
2498,COCO_train2014_000000417793,train,0
2499,COCO_train2014_000000417797,train,0
2500,COCO_train2014_000000418065,valid,0
2501,COCO_train2014_000000418114,train,0
2502,COCO_train2014_000000418229,train,0
2503,COCO_train2014_000000418260,train,0
2504,COCO_train2014_000000418736,train,0
2505,COCO_train2014_000000418770,train,0
2506,COCO_train2014_000000418964,train,0
2507,COCO_train2014_000000419173,train,0
2508,COCO_train2014_000000419194,train,0
2509,COCO_train2014_000000419262,train,0
2510,COCO_train2014_000000419391,valid,0
2511,COCO_train2014_000000419477,test,0
2512,COCO_train2014_000000419700,train,0
2513,COCO_train2014_000000420146,valid,0
2514,COCO_train2014_000000420167,train,0
2515,COCO_train2014_000000420529,train,0
2516,COCO_train2014_000000420552,valid,0
2517,COCO_train2014_000000420711,valid,0
2518,COCO_train2014_000000421491,train,0
2519,COCO_train2014_000000421630,train,0
2520,COCO_train2014_000000421773,valid,0
2521,COCO_train2014_000000421810,train,0
2522,COCO_train2014_000000421887,train,0
2523,COCO_train2014_000000422050,train,0
2524,COCO_train2014_000000422183,train,0
2525,COCO_train2014_000000422515,train,0
2526,COCO_train2014_000000422560,test,0
2527,COCO_train2014_000000422855,train,0
2528,COCO_train2014_000000423096,train,0
2529,COCO_train2014_000000423266,train,0
2530,COCO_train2014_000000423332,train,0
2531,COCO_train2014_000000423355,train,0
2532,COCO_train2014_000000423383,train,0
2533,COCO_train2014_000000423445,train,0
2534,COCO_train2014_000000424254,test,0
2535,COCO_train2014_000000424472,test,0
2536,COCO_train2014_000000424518,test,0
2537,COCO_train2014_000000424823,train,0
2538,COCO_train2014_000000424912,valid,0
2539,COCO_train2014_000000424979,train,0
2540,COCO_train2014_000000425066,train,0
2541,COCO_train2014_000000425184,train,0
2542,COCO_train2014_000000425269,train,0
2543,COCO_train2014_000000425289,train,0
2544,COCO_train2014_000000425415,valid,0
2545,COCO_train2014_000000425685,train,0
2546,COCO_train2014_000000425864,train,0
2547,COCO_train2014_000000426209,test,0
2548,COCO_train2014_000000426229,test,0
2549,COCO_train2014_000000426274,train,0
2550,COCO_train2014_000000426348,test,0
2551,COCO_train2014_000000426500,train,0
2552,COCO_train2014_000000426556,valid,0
2553,COCO_train2014_000000426640,train,0
2554,COCO_train2014_000000426776,test,0
2555,COCO_train2014_000000426908,test,0
2556,COCO_train2014_000000426980,test,0
2557,COCO_train2014_000000427060,train,0
2558,COCO_train2014_000000427166,test,0
2559,COCO_train2014_000000427519,train,0
2560,COCO_train2014_000000427573,train,0
2561,COCO_train2014_000000427662,test,0
2562,COCO_train2014_000000427714,train,0
2563,COCO_train2014_000000427852,train,0
2564,COCO_train2014_000000428039,train,0
2565,COCO_train2014_000000428046,train,0
2566,COCO_train2014_000000428164,train,0
2567,COCO_train2014_000000428301,train,0
2568,COCO_train2014_000000428391,train,0
2569,COCO_train2014_000000428445,valid,0
2570,COCO_train2014_000000428595,train,0
2571,COCO_train2014_000000428629,train,0
2572,COCO_train2014_000000428872,train,0
2573,COCO_train2014_000000429015,train,0
2574,COCO_train2014_000000429040,train,0
2575,COCO_train2014_000000429048,train,0
2576,COCO_train2014_000000429065,valid,0
2577,COCO_train2014_000000429119,train,0
2578,COCO_train2014_000000429131,test,0
2579,COCO_train2014_000000429448,valid,0
2580,COCO_train2014_000000429705,train,0
2581,COCO_train2014_000000429895,train,0
2582,COCO_train2014_000000430175,train,0
2583,COCO_train2014_000000430346,train,0
2584,COCO_train2014_000000430455,train,0
2585,COCO_train2014_000000430480,train,0
2586,COCO_train2014_000000430581,train,0
2587,COCO_train2014_000000430889,train,0
2588,COCO_train2014_000000431383,train,0
2589,COCO_train2014_000000431480,train,0
2590,COCO_train2014_000000431553,train,0
2591,COCO_train2014_000000431606,train,0
2592,COCO_train2014_000000431817,train,0
2593,COCO_train2014_000000431859,train,0
2594,COCO_train2014_000000432526,train,0
2595,COCO_train2014_000000432569,train,0
2596,COCO_train2014_000000432603,valid,0
2597,COCO_train2014_000000432868,train,0
2598,COCO_train2014_000000432897,train,0
2599,COCO_train2014_000000432981,valid,0
2600,COCO_train2014_000000433262,valid,0
2601,COCO_train2014_000000433336,train,0
2602,COCO_train2014_000000433484,test,0
2603,COCO_train2014_000000433896,test,0
2604,COCO_train2014_000000434270,train,0
2605,COCO_train2014_000000434526,train,0
2606,COCO_train2014_000000435311,train,0
2607,COCO_train2014_000000435573,train,0
2608,COCO_train2014_000000435855,train,0
2609,COCO_train2014_000000435897,train,0
2610,COCO_train2014_000000435908,train,0
2611,COCO_train2014_000000436025,train,0
2612,COCO_train2014_000000436056,train,0
2613,COCO_train2014_000000436306,train,0
2614,COCO_train2014_000000436521,train,0
2615,COCO_train2014_000000436685,valid,0
2616,COCO_train2014_000000436833,train,0
2617,COCO_train2014_000000437148,train,0
2618,COCO_train2014_000000437817,train,0
2619,COCO_train2014_000000437981,train,0
2620,COCO_train2014_000000438095,valid,0
2621,COCO_train2014_000000438126,valid,0
2622,COCO_train2014_000000438492,train,0
2623,COCO_train2014_000000438496,valid,0
2624,COCO_train2014_000000438844,train,0
2625,COCO_train2014_000000439278,train,0
2626,COCO_train2014_000000439463,train,0
2627,COCO_train2014_000000439527,train,0
2628,COCO_train2014_000000439550,train,0
2629,COCO_train2014_000000439614,train,0
2630,COCO_train2014_000000439974,train,0
2631,COCO_train2014_000000439991,test,0
2632,COCO_train2014_000000440092,valid,0
2633,COCO_train2014_000000440313,test,0
2634,COCO_train2014_000000440404,train,0
2635,COCO_train2014_000000440496,train,0
2636,COCO_train2014_000000440666,train,0
2637,COCO_train2014_000000440698,train,0
2638,COCO_train2014_000000440735,valid,0
2639,COCO_train2014_000000440819,valid,0
2640,COCO_train2014_000000440822,test,0
2641,COCO_train2014_000000440836,train,0
2642,COCO_train2014_000000440891,train,0
2643,COCO_train2014_000000440984,train,0
2644,COCO_train2014_000000441071,train,0
2645,COCO_train2014_000000441105,train,0
2646,COCO_train2014_000000441460,test,0
2647,COCO_train2014_000000441576,train,0
2648,COCO_train2014_000000441734,train,0
2649,COCO_train2014_000000441751,test,0
2650,COCO_train2014_000000442089,valid,0
2651,COCO_train2014_000000442321,train,0
2652,COCO_train2014_000000442771,train,0
2653,COCO_train2014_000000442786,train,0
2654,COCO_train2014_000000442997,train,0
2655,COCO_train2014_000000443082,test,0
2656,COCO_train2014_000000443393,train,0
2657,COCO_train2014_000000443764,train,0
2658,COCO_train2014_000000443805,train,0
2659,COCO_train2014_000000444086,train,0
2660,COCO_train2014_000000444269,train,0
2661,COCO_train2014_000000444397,test,0
2662,COCO_train2014_000000444409,train,0
2663,COCO_train2014_000000444503,valid,0
2664,COCO_train2014_000000444749,test,0
2665,COCO_train2014_000000444764,train,0
2666,COCO_train2014_000000444800,test,0
2667,COCO_train2014_000000444986,test,0
2668,COCO_train2014_000000445080,test,0
2669,COCO_train2014_000000445493,train,0
2670,COCO_train2014_000000445522,train,0
2671,COCO_train2014_000000445671,train,0
2672,COCO_train2014_000000445857,train,0
2673,COCO_train2014_000000445964,train,0
2674,COCO_train2014_000000446108,train,0
2675,COCO_train2014_000000446202,valid,0
2676,COCO_train2014_000000446328,train,0
2677,COCO_train2014_000000446351,train,0
2678,COCO_train2014_000000446436,test,0
2679,COCO_train2014_000000446769,test,0
2680,COCO_train2014_000000446956,valid,0
2681,COCO_train2014_000000447109,train,0
2682,COCO_train2014_000000447785,train,0
2683,COCO_train2014_000000448475,valid,0
2684,COCO_train2014_000000448547,train,0
2685,COCO_train2014_000000448780,train,0
2686,COCO_train2014_000000448803,train,0
2687,COCO_train2014_000000448839,test,0
2688,COCO_train2014_000000448842,train,0
2689,COCO_train2014_000000449136,valid,0
2690,COCO_train2014_000000449291,test,0
2691,COCO_train2014_000000449304,valid,0
2692,COCO_train2014_000000449508,train,0
2693,COCO_train2014_000000449850,test,0
2694,COCO_train2014_000000449866,test,0
2695,COCO_train2014_000000450152,train,0
2696,COCO_train2014_000000450281,train,0
2697,COCO_train2014_000000450700,train,0
2698,COCO_train2014_000000450759,train,0
2699,COCO_train2014_000000450894,train,0
2700,COCO_train2014_000000450904,train,0
2701,COCO_train2014_000000450991,test,0
2702,COCO_train2014_000000451184,train,0
2703,COCO_train2014_000000451248,train,0
2704,COCO_train2014_000000451364,train,0
2705,COCO_train2014_000000451554,train,0
2706,COCO_train2014_000000451732,train,0
2707,COCO_train2014_000000451793,train,0
2708,COCO_train2014_000000452058,train,0
2709,COCO_train2014_000000452782,train,0
2710,COCO_train2014_000000452806,valid,0
2711,COCO_train2014_000000453008,valid,0
2712,COCO_train2014_000000453096,train,0
2713,COCO_train2014_000000453195,train,0
2714,COCO_train2014_000000453299,test,0
2715,COCO_train2014_000000453496,train,0
2716,COCO_train2014_000000453644,train,0
2717,COCO_train2014_000000453689,valid,0
2718,COCO_train2014_000000454158,test,0
2719,COCO_train2014_000000454181,train,0
2720,COCO_train2014_000000454227,train,0
2721,COCO_train2014_000000454282,train,0
2722,COCO_train2014_000000454631,valid,0
2723,COCO_train2014_000000454692,train,0
2724,COCO_train2014_000000454722,train,0
2725,COCO_train2014_000000454886,valid,0
2726,COCO_train2014_000000454940,train,0
2727,COCO_train2014_000000455313,valid,0
2728,COCO_train2014_000000455370,train,0
2729,COCO_train2014_000000455400,train,0
2730,COCO_train2014_000000455424,valid,0
2731,COCO_train2014_000000455427,train,0
2732,COCO_train2014_000000455615,valid,0
2733,COCO_train2014_000000455672,train,0
2734,COCO_train2014_000000455756,valid,0
2735,COCO_train2014_000000455959,train,0
2736,COCO_train2014_000000456091,valid,0
2737,COCO_train2014_000000456155,train,0
2738,COCO_train2014_000000456522,valid,0
2739,COCO_train2014_000000456637,train,0
2740,COCO_train2014_000000456705,train,0
2741,COCO_train2014_000000456988,train,0
2742,COCO_train2014_000000457021,valid,0
2743,COCO_train2014_000000457169,train,0
2744,COCO_train2014_000000457207,train,0
2745,COCO_train2014_000000457225,train,0
2746,COCO_train2014_000000457245,train,0
2747,COCO_train2014_000000457514,train,0
2748,COCO_train2014_000000457638,test,0
2749,COCO_train2014_000000457659,train,0
2750,COCO_train2014_000000457777,train,0
2751,COCO_train2014_000000458027,test,0
2752,COCO_train2014_000000458248,test,0
2753,COCO_train2014_000000458281,train,0
2754,COCO_train2014_000000458336,train,0
2755,COCO_train2014_000000458664,train,0
2756,COCO_train2014_000000458751,train,0
2757,COCO_train2014_000000458821,train,0
2758,COCO_train2014_000000458864,test,0
2759,COCO_train2014_000000458876,train,0
2760,COCO_train2014_000000458894,test,0
2761,COCO_train2014_000000458925,train,0
2762,COCO_train2014_000000459111,train,0
2763,COCO_train2014_000000459355,valid,0
2764,COCO_train2014_000000459372,test,0
2765,COCO_train2014_000000459537,valid,0
2766,COCO_train2014_000000459543,train,0
2767,COCO_train2014_000000459644,train,0
2768,COCO_train2014_000000459799,train,0
2769,COCO_train2014_000000460441,train,0
2770,COCO_train2014_000000460514,test,0
2771,COCO_train2014_000000460862,train,0
2772,COCO_train2014_000000460998,train,0
2773,COCO_train2014_000000461086,train,0
2774,COCO_train2014_000000461265,test,0
2775,COCO_train2014_000000461519,train,0
2776,COCO_train2014_000000461647,train,0
2777,COCO_train2014_000000461826,test,0
2778,COCO_train2014_000000462292,train,0
2779,COCO_train2014_000000462445,train,0
2780,COCO_train2014_000000462472,valid,0
2781,COCO_train2014_000000462750,valid,0
2782,COCO_train2014_000000463044,train,0
2783,COCO_train2014_000000463087,train,0
2784,COCO_train2014_000000463649,valid,0
2785,COCO_train2014_000000463839,train,0
2786,COCO_train2014_000000464105,train,0
2787,COCO_train2014_000000464179,train,0
2788,COCO_train2014_000000464237,train,0
2789,COCO_train2014_000000464340,train,0
2790,COCO_train2014_000000464615,train,0
2791,COCO_train2014_000000464779,train,0
2792,COCO_train2014_000000464789,test,0
2793,COCO_train2014_000000464810,valid,0
2794,COCO_train2014_000000465143,train,0
2795,COCO_train2014_000000465265,train,0
2796,COCO_train2014_000000465605,train,0
2797,COCO_train2014_000000465670,train,0
2798,COCO_train2014_000000465855,train,0
2799,COCO_train2014_000000466134,valid,0
2800,COCO_train2014_000000466505,train,0
2801,COCO_train2014_000000466615,train,0
2802,COCO_train2014_000000467198,test,0
2803,COCO_train2014_000000467246,train,0
2804,COCO_train2014_000000467252,test,0
2805,COCO_train2014_000000467384,train,0
2806,COCO_train2014_000000467431,train,0
2807,COCO_train2014_000000467646,train,0
2808,COCO_train2014_000000467738,test,0
2809,COCO_train2014_000000468224,test,0
2810,COCO_train2014_000000468263,train,0
2811,COCO_train2014_000000468279,train,0
2812,COCO_train2014_000000468422,valid,0
2813,COCO_train2014_000000468503,train,0
2814,COCO_train2014_000000469026,train,0
2815,COCO_train2014_000000469053,valid,0
2816,COCO_train2014_000000469056,valid,0
2817,COCO_train2014_000000469427,train,0
2818,COCO_train2014_000000469770,train,0
2819,COCO_train2014_000000469806,train,0
2820,COCO_train2014_000000469888,valid,0
2821,COCO_train2014_000000469913,train,0
2822,COCO_train2014_000000470207,valid,0
2823,COCO_train2014_000000470839,train,0
